scenario_id,subject,difficulty,trial_mode,mode,condition,seed,success,completion_time_sec,total_inputs,interactions,motion_tool_calls,mode_switches,direction_reversals,dropped_inputs,selection_perturbations,direction_perturbations,target_filtered_out,terminated_at_max_ticks,end_reason
manual_s3_easy_trial_20260219_144217,s3,easy,manual,prime,sel_low,2,1,7.9725,28,1,1,1,6,0,0,0,1,0,task_complete
manual_s3_easy_trial_20260219_144217,s3,easy,manual,prime,sel_low,3,1,7.9725,28,1,1,1,0,0,0,0,1,0,task_complete
manual_s3_easy_trial_20260219_144217,s3,easy,manual,prime,sel_low,4,1,14.2125,37,8,3,1,0,0,3,0,1,0,task_complete
manual_s3_easy_trial_20260219_144217,s3,easy,manual,prime,sel_high,0,1,7.9725,28,1,1,1,0,0,0,0,1,0,task_complete
manual_s3_easy_trial_20260219_144217,s3,easy,manual,prime,sel_high,1,1,7.9725,28,1,1,1,2,0,0,0,1,0,task_complete
manual_s3_easy_trial_20260219_144217,s3,easy,manual,prime,sel_high,2,1,7.9725,28,1,1,1,6,0,0,0,1,0,task_complete
manual_s3_easy_trial_20260219_144217,s3,easy,manual,prime,sel_high,3,1,7.9725,28,1,1,1,0,0,0,0,1,0,task_complete
manual_s3_easy_trial_20260219_144217,s3,easy,manual,prime,sel_high,4,1,8.6625,19,6,2,1,0,0,3,0,1,0,task_complete
manual_s3_easy_trial_20260219_144217,s3,easy,manual,prime,compound_mid,0,1,20.1206,35,1,1,1,0,2,0,2,1,0,task_complete
manual_s3_easy_trial_20260219_144217,s3,easy,manual,prime,compound_mid,1,1,29.2403,51,1,1,1,4,4,0,9,1,0,task_complete
manual_s3_easy_trial_20260219_144217,s3,easy,manual,prime,compound_mid,2,1,24.4899,42,1,1,1,6,4,0,3,1,0,task_complete
manual_s3_easy_trial_20260219_144217,s3,easy,manual,prime,compound_mid,3,1,25.0967,42,1,1,1,0,4,0,4,1,0,task_complete
manual_s3_easy_trial_20260219_144217,s3,easy,manual,prime,compound_mid,4,1,20.515,26,11,3,1,0,2,4,4,1,0,task_complete
manual_s3_hard_trial_20260219_145957,s3,hard,manual,prime,clean,0,1,13.098,29,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_145957,s3,hard,manual,prime,clean,1,1,15.3142,36,1,2,1,6,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_145957,s3,hard,manual,prime,clean,2,1,15.3142,36,1,2,1,8,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_145957,s3,hard,manual,prime,clean,3,1,13.098,29,1,2,1,8,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_145957,s3,hard,manual,prime,clean,4,1,13.098,29,1,2,1,2,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_145957,s3,hard,manual,prime,dir_low,0,1,13.098,29,1,2,1,0,0,0,3,1,0,task_complete
manual_s3_hard_trial_20260219_145957,s3,hard,manual,prime,dir_low,1,1,15.3142,36,1,2,1,6,0,0,3,1,0,task_complete
manual_s3_hard_trial_20260219_145957,s3,hard,manual,prime,dir_low,2,1,17.5304,43,1,2,1,8,0,0,6,1,0,task_complete
manual_s3_hard_trial_20260219_145957,s3,hard,manual,prime,dir_low,3,1,13.098,29,1,2,1,8,0,0,3,1,0,task_complete
manual_s3_hard_trial_20260219_145957,s3,hard,manual,prime,dir_low,4,1,14.598,29,1,3,1,2,0,0,5,1,0,task_complete
manual_s3_hard_trial_20260219_145957,s3,hard,manual,prime,dir_high,0,1,13.098,29,1,2,1,0,0,0,4,1,0,task_complete
manual_s3_hard_trial_20260219_145957,s3,hard,manual,prime,dir_high,1,1,15.3142,36,1,2,1,6,0,0,8,1,0,task_complete
manual_s3_hard_trial_20260219_145957,s3,hard,manual,prime,dir_high,2,1,34.4608,85,3,4,1,14,0,0,19,1,0,task_complete
manual_s3_hard_trial_20260219_145957,s3,hard,manual,prime,dir_high,3,1,15.3142,36,1,2,1,8,0,0,11,1,0,task_complete
manual_s3_hard_trial_20260219_145957,s3,hard,manual,prime,dir_high,4,1,16.8142,36,1,3,1,2,0,0,10,1,0,task_complete
manual_s3_hard_trial_20260219_145957,s3,hard,manual,prime,sel_low,0,1,13.098,29,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_145957,s3,hard,manual,prime,sel_low,1,1,15.3142,36,1,2,1,6,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_145957,s3,hard,manual,prime,sel_low,2,1,15.3142,36,1,2,1,8,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_145957,s3,hard,manual,prime,sel_low,3,1,13.098,29,1,2,1,8,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_145957,s3,hard,manual,prime,sel_low,4,1,12.1482,22,5,2,1,2,0,2,0,1,0,task_complete
manual_s3_hard_trial_20260219_145957,s3,hard,manual,prime,sel_high,0,1,13.098,29,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_145957,s3,hard,manual,prime,sel_high,1,1,15.3142,36,1,2,1,6,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_145957,s3,hard,manual,prime,sel_high,2,1,15.3142,36,1,2,1,8,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_145957,s3,hard,manual,prime,sel_high,3,1,13.098,29,1,2,1,8,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_145957,s3,hard,manual,prime,sel_high,4,1,14.3644,29,5,2,1,2,0,3,0,1,0,task_complete
manual_s3_hard_trial_20260219_145957,s3,hard,manual,prime,compound_mid,0,1,24.389,33,1,2,1,0,3,0,3,1,0,task_complete
manual_s3_hard_trial_20260219_145957,s3,hard,manual,prime,compound_mid,1,1,33.0048,47,1,2,1,8,3,0,6,1,0,task_complete
manual_s3_hard_trial_20260219_145957,s3,hard,manual,prime,compound_mid,2,1,34.802,47,1,2,1,8,3,0,6,1,0,task_complete
manual_s3_hard_trial_20260219_145957,s3,hard,manual,prime,compound_mid,3,1,21.0091,27,1,2,1,8,2,0,4,1,0,task_complete
manual_s3_hard_trial_20260219_145957,s3,hard,manual,prime,compound_mid,4,1,26.9259,34,5,2,1,2,2,3,4,1,0,task_complete
manual_s3_hard_trial_20260219_150133,s3,hard,manual,prime,clean,0,1,8.999,9,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150133,s3,hard,manual,prime,clean,1,1,8.999,9,1,2,1,2,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150133,s3,hard,manual,prime,clean,2,1,8.999,9,1,2,1,2,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150133,s3,hard,manual,prime,clean,3,1,8.999,9,1,2,1,2,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150133,s3,hard,manual,prime,clean,4,1,8.999,9,1,2,1,2,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150133,s3,hard,manual,prime,dir_low,0,1,13.3182,17,1,2,1,0,0,0,2,1,0,task_complete
manual_s3_hard_trial_20260219_150133,s3,hard,manual,prime,dir_low,1,1,8.999,9,1,2,1,2,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150133,s3,hard,manual,prime,dir_low,2,1,8.999,9,1,2,1,2,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150133,s3,hard,manual,prime,dir_low,3,1,8.999,9,1,2,1,2,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150133,s3,hard,manual,prime,dir_low,4,1,8.999,9,1,2,1,2,0,0,3,1,0,task_complete
manual_s3_hard_trial_20260219_150133,s3,hard,manual,prime,dir_high,0,1,13.3182,17,1,2,1,0,0,0,2,1,0,task_complete
manual_s3_hard_trial_20260219_150133,s3,hard,manual,prime,dir_high,1,1,13.3182,17,1,2,1,2,0,0,3,1,0,task_complete
manual_s3_hard_trial_20260219_150133,s3,hard,manual,prime,dir_high,2,1,8.999,9,1,2,1,2,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150133,s3,hard,manual,prime,dir_high,3,1,8.999,9,1,2,1,2,0,0,3,1,0,task_complete
manual_s3_hard_trial_20260219_150133,s3,hard,manual,prime,dir_high,4,1,8.999,9,1,2,1,2,0,0,3,1,0,task_complete
manual_s3_hard_trial_20260219_150133,s3,hard,manual,prime,sel_low,0,1,8.999,9,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150133,s3,hard,manual,prime,sel_low,1,1,8.999,9,1,2,1,2,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150133,s3,hard,manual,prime,sel_low,2,1,8.999,9,1,2,1,2,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150133,s3,hard,manual,prime,sel_low,3,1,8.999,9,1,2,1,2,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150133,s3,hard,manual,prime,sel_low,4,1,14.398,13,7,2,1,2,0,3,0,1,0,task_complete
manual_s3_hard_trial_20260219_150133,s3,hard,manual,prime,sel_high,0,1,8.999,9,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150133,s3,hard,manual,prime,sel_high,1,1,8.999,9,1,2,1,2,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150133,s3,hard,manual,prime,sel_high,2,1,8.999,9,1,2,1,2,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150133,s3,hard,manual,prime,sel_high,3,1,8.999,9,1,2,1,2,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150133,s3,hard,manual,prime,sel_high,4,1,12.3581,9,10,1,1,2,0,4,0,1,0,task_complete
manual_s3_hard_trial_20260219_150133,s3,hard,manual,prime,compound_mid,0,1,10.27,8,2,1,1,0,1,1,0,1,0,task_complete
manual_s3_hard_trial_20260219_150133,s3,hard,manual,prime,compound_mid,1,1,34.3828,17,27,3,1,2,0,8,1,1,0,task_complete
manual_s3_hard_trial_20260219_150133,s3,hard,manual,prime,compound_mid,2,1,11.1284,9,1,2,1,2,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150133,s3,hard,manual,prime,compound_mid,3,1,21.7542,19,1,2,1,6,2,0,3,1,0,task_complete
manual_s3_hard_trial_20260219_150133,s3,hard,manual,prime,compound_mid,4,1,10.9021,8,1,2,1,2,1,0,1,1,0,task_complete
manual_s3_hard_trial_20260219_150245,s3,hard,manual,prime,clean,0,1,11.695,9,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150245,s3,hard,manual,prime,clean,1,1,11.695,9,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150245,s3,hard,manual,prime,clean,2,1,11.695,9,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150245,s3,hard,manual,prime,clean,3,1,11.695,9,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150245,s3,hard,manual,prime,clean,4,1,11.695,9,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150245,s3,hard,manual,prime,dir_low,0,1,14.933,13,1,2,1,0,0,0,2,1,0,task_complete
manual_s3_hard_trial_20260219_150245,s3,hard,manual,prime,dir_low,1,1,11.695,9,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150245,s3,hard,manual,prime,dir_low,2,1,11.695,9,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150245,s3,hard,manual,prime,dir_low,3,1,11.695,9,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150245,s3,hard,manual,prime,dir_low,4,0,405.4405,4,495,1,0,0,0,0,2,1,1,max_ticks
manual_s3_hard_trial_20260219_150245,s3,hard,manual,prime,dir_high,0,1,14.933,13,1,2,1,0,0,0,2,1,0,task_complete
manual_s3_hard_trial_20260219_150245,s3,hard,manual,prime,dir_high,1,1,14.933,13,1,2,1,0,0,0,3,1,0,task_complete
manual_s3_hard_trial_20260219_150245,s3,hard,manual,prime,dir_high,2,1,11.695,9,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150245,s3,hard,manual,prime,dir_high,3,1,22.671,17,1,5,1,0,0,0,5,1,0,task_complete
manual_s3_hard_trial_20260219_150245,s3,hard,manual,prime,dir_high,4,0,405.4405,4,495,1,0,0,0,0,2,1,1,max_ticks
manual_s3_hard_trial_20260219_150245,s3,hard,manual,prime,sel_low,0,1,11.695,9,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150245,s3,hard,manual,prime,sel_low,1,1,11.695,9,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150245,s3,hard,manual,prime,sel_low,2,1,11.695,9,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150245,s3,hard,manual,prime,sel_low,3,1,11.695,9,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150245,s3,hard,manual,prime,sel_low,4,1,13.314,7,5,2,1,0,0,2,0,1,0,task_complete
manual_s3_hard_trial_20260219_150245,s3,hard,manual,prime,sel_high,0,1,11.695,9,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150245,s3,hard,manual,prime,sel_high,1,1,11.695,9,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150245,s3,hard,manual,prime,sel_high,2,1,11.695,9,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150245,s3,hard,manual,prime,sel_high,3,1,11.695,9,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150245,s3,hard,manual,prime,sel_high,4,1,14.2425,9,6,1,1,0,0,3,0,1,0,task_complete
manual_s3_hard_trial_20260219_150245,s3,hard,manual,prime,compound_mid,0,1,23.0463,13,5,2,1,0,2,2,0,1,0,task_complete
manual_s3_hard_trial_20260219_150245,s3,hard,manual,prime,compound_mid,1,1,16.7229,10,1,2,1,0,1,0,1,1,0,task_complete
manual_s3_hard_trial_20260219_150245,s3,hard,manual,prime,compound_mid,2,1,15.8509,10,1,2,1,0,1,0,1,1,0,task_complete
manual_s3_hard_trial_20260219_150245,s3,hard,manual,prime,compound_mid,3,1,19.0899,12,1,2,1,0,1,0,1,1,0,task_complete
manual_s3_hard_trial_20260219_150245,s3,hard,manual,prime,compound_mid,4,1,13.698,8,1,2,1,0,1,0,1,1,0,task_complete
manual_s3_hard_trial_20260219_150357,s3,hard,manual,prime,clean,0,1,13.6234,22,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150357,s3,hard,manual,prime,clean,1,1,16.674,29,1,2,1,6,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150357,s3,hard,manual,prime,clean,2,1,16.674,29,1,2,1,6,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150357,s3,hard,manual,prime,clean,3,1,13.6234,22,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150357,s3,hard,manual,prime,clean,4,1,13.6234,22,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150357,s3,hard,manual,prime,dir_low,0,1,13.6234,22,1,2,1,0,0,0,2,1,0,task_complete
manual_s3_hard_trial_20260219_150357,s3,hard,manual,prime,dir_low,1,1,16.674,29,1,2,1,6,0,0,2,1,0,task_complete
manual_s3_hard_trial_20260219_150357,s3,hard,manual,prime,dir_low,2,1,22.7752,43,1,2,1,6,0,0,6,1,0,task_complete
manual_s3_hard_trial_20260219_150357,s3,hard,manual,prime,dir_low,3,1,13.6234,22,1,2,1,0,0,0,1,1,0,task_complete
manual_s3_hard_trial_20260219_150357,s3,hard,manual,prime,dir_low,4,1,19.7246,36,1,2,1,0,0,0,5,1,0,task_complete
manual_s3_hard_trial_20260219_150357,s3,hard,manual,prime,dir_high,0,1,13.6234,22,1,2,1,0,0,0,2,1,0,task_complete
manual_s3_hard_trial_20260219_150357,s3,hard,manual,prime,dir_high,1,1,16.674,29,1,2,1,6,0,0,5,1,0,task_complete
manual_s3_hard_trial_20260219_150357,s3,hard,manual,prime,dir_high,2,1,42.5788,85,1,3,1,8,0,0,19,1,0,task_complete
manual_s3_hard_trial_20260219_150357,s3,hard,manual,prime,dir_high,3,1,13.6234,22,1,2,1,0,0,0,8,1,0,task_complete
manual_s3_hard_trial_20260219_150357,s3,hard,manual,prime,dir_high,4,1,25.8258,50,1,2,1,0,0,0,13,1,0,task_complete
manual_s3_hard_trial_20260219_150357,s3,hard,manual,prime,sel_low,0,1,13.6234,22,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150357,s3,hard,manual,prime,sel_low,1,1,16.674,29,1,2,1,6,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150357,s3,hard,manual,prime,sel_low,2,1,16.674,29,1,2,1,6,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150357,s3,hard,manual,prime,sel_low,3,1,13.6234,22,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150357,s3,hard,manual,prime,sel_low,4,1,27.3764,22,36,1,1,0,0,6,0,1,0,task_complete
manual_s3_hard_trial_20260219_150357,s3,hard,manual,prime,sel_high,0,1,13.6234,22,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150357,s3,hard,manual,prime,sel_high,1,1,16.674,29,1,2,1,6,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150357,s3,hard,manual,prime,sel_high,2,1,16.674,29,1,2,1,6,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150357,s3,hard,manual,prime,sel_high,3,1,13.6234,22,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150357,s3,hard,manual,prime,sel_high,4,1,24.711,29,16,3,1,0,0,7,0,1,0,task_complete
manual_s3_hard_trial_20260219_150357,s3,hard,manual,prime,compound_mid,0,1,23.9849,27,1,2,1,0,2,0,4,1,0,task_complete
manual_s3_hard_trial_20260219_150357,s3,hard,manual,prime,compound_mid,1,1,29.9043,33,6,1,1,6,3,1,3,1,0,task_complete
manual_s3_hard_trial_20260219_150357,s3,hard,manual,prime,compound_mid,2,1,29.8577,34,1,2,1,6,2,0,3,1,0,task_complete
manual_s3_hard_trial_20260219_150357,s3,hard,manual,prime,compound_mid,3,1,20.5387,21,1,2,1,0,1,0,5,1,0,task_complete
manual_s3_hard_trial_20260219_150357,s3,hard,manual,prime,compound_mid,4,1,27.94,26,9,2,1,0,3,2,6,1,0,task_complete
manual_s3_hard_trial_20260219_150553,s3,hard,manual,prime,clean,0,1,9.666,19,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150553,s3,hard,manual,prime,clean,1,1,9.666,19,1,2,1,1,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150553,s3,hard,manual,prime,clean,2,1,9.666,19,1,2,1,3,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150553,s3,hard,manual,prime,clean,3,1,9.666,19,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150553,s3,hard,manual,prime,clean,4,1,9.666,19,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150553,s3,hard,manual,prime,dir_low,0,1,9.666,19,1,2,1,0,0,0,2,1,0,task_complete
manual_s3_hard_trial_20260219_150553,s3,hard,manual,prime,dir_low,1,1,9.666,19,1,2,1,1,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150553,s3,hard,manual,prime,dir_low,2,1,27.831,67,3,4,1,5,0,0,7,1,0,task_complete
manual_s3_hard_trial_20260219_150553,s3,hard,manual,prime,dir_low,3,1,9.666,19,1,2,1,0,0,0,1,1,0,task_complete
manual_s3_hard_trial_20260219_150553,s3,hard,manual,prime,dir_low,4,1,9.666,19,1,2,1,0,0,0,4,1,0,task_complete
manual_s3_hard_trial_20260219_150553,s3,hard,manual,prime,dir_high,0,1,9.666,19,1,2,1,0,0,0,2,1,0,task_complete
manual_s3_hard_trial_20260219_150553,s3,hard,manual,prime,dir_high,1,1,9.666,19,1,2,1,1,0,0,3,1,0,task_complete
manual_s3_hard_trial_20260219_150553,s3,hard,manual,prime,dir_high,2,1,16.9452,43,1,2,1,4,0,0,11,1,0,task_complete
manual_s3_hard_trial_20260219_150553,s3,hard,manual,prime,dir_high,3,1,19.9452,43,1,4,1,0,0,0,11,1,0,task_complete
manual_s3_hard_trial_20260219_150553,s3,hard,manual,prime,dir_high,4,1,9.666,19,1,2,1,0,0,0,5,1,0,task_complete
manual_s3_hard_trial_20260219_150553,s3,hard,manual,prime,sel_low,0,1,9.666,19,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150553,s3,hard,manual,prime,sel_low,1,1,9.666,19,1,2,1,1,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150553,s3,hard,manual,prime,sel_low,2,1,9.666,19,1,2,1,3,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150553,s3,hard,manual,prime,sel_low,3,1,9.666,19,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150553,s3,hard,manual,prime,sel_low,4,1,10.8792,19,5,2,1,0,0,2,0,1,0,task_complete
manual_s3_hard_trial_20260219_150553,s3,hard,manual,prime,sel_high,0,1,9.666,19,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150553,s3,hard,manual,prime,sel_high,1,1,9.666,19,1,2,1,1,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150553,s3,hard,manual,prime,sel_high,2,1,9.666,19,1,2,1,3,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150553,s3,hard,manual,prime,sel_high,3,1,9.666,19,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150553,s3,hard,manual,prime,sel_high,4,1,12.6825,19,6,3,1,0,0,3,0,1,0,task_complete
manual_s3_hard_trial_20260219_150553,s3,hard,manual,prime,compound_mid,0,1,14.2746,16,1,2,1,0,3,0,1,1,0,task_complete
manual_s3_hard_trial_20260219_150553,s3,hard,manual,prime,compound_mid,1,1,39.92,57,1,2,1,7,4,0,9,1,0,task_complete
manual_s3_hard_trial_20260219_150553,s3,hard,manual,prime,compound_mid,2,1,18.973,24,4,2,1,6,1,2,0,1,0,task_complete
manual_s3_hard_trial_20260219_150553,s3,hard,manual,prime,compound_mid,3,1,15.0963,17,1,2,1,0,2,0,2,1,0,task_complete
manual_s3_hard_trial_20260219_150553,s3,hard,manual,prime,compound_mid,4,1,22.256,28,2,2,1,0,3,1,3,1,0,task_complete
manual_s3_hard_trial_20260219_150708,s3,hard,manual,prime,clean,0,1,7.3519,16,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150708,s3,hard,manual,prime,clean,1,1,7.3519,16,1,2,1,2,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150708,s3,hard,manual,prime,clean,2,1,7.3519,16,1,2,1,2,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150708,s3,hard,manual,prime,clean,3,1,7.3519,16,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150708,s3,hard,manual,prime,clean,4,1,7.6175,16,9,1,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150708,s3,hard,manual,prime,dir_low,0,1,6.2933,16,3,1,1,0,0,0,2,1,0,task_complete
manual_s3_hard_trial_20260219_150708,s3,hard,manual,prime,dir_low,1,1,6.2933,16,3,1,1,2,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150708,s3,hard,manual,prime,dir_low,2,1,7.3519,16,1,2,1,2,0,0,1,1,0,task_complete
manual_s3_hard_trial_20260219_150708,s3,hard,manual,prime,dir_low,3,1,7.3519,16,1,2,1,0,0,0,1,1,0,task_complete
manual_s3_hard_trial_20260219_150708,s3,hard,manual,prime,dir_low,4,1,8.4554,21,1,2,1,0,0,0,4,1,0,task_complete
manual_s3_hard_trial_20260219_150708,s3,hard,manual,prime,dir_high,0,1,7.3519,16,1,2,1,0,0,0,2,1,0,task_complete
manual_s3_hard_trial_20260219_150708,s3,hard,manual,prime,dir_high,1,1,9.5589,26,1,2,1,2,0,0,5,1,0,task_complete
manual_s3_hard_trial_20260219_150708,s3,hard,manual,prime,dir_high,2,1,7.3519,16,1,2,1,2,0,0,2,1,0,task_complete
manual_s3_hard_trial_20260219_150708,s3,hard,manual,prime,dir_high,3,1,13.9729,46,1,2,1,0,0,0,11,1,0,task_complete
manual_s3_hard_trial_20260219_150708,s3,hard,manual,prime,dir_high,4,1,8.4554,21,1,2,1,0,0,0,6,1,0,task_complete
manual_s3_hard_trial_20260219_150708,s3,hard,manual,prime,sel_low,0,1,7.3519,16,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150708,s3,hard,manual,prime,sel_low,1,1,7.3519,16,1,2,1,2,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150708,s3,hard,manual,prime,sel_low,2,1,7.3519,16,1,2,1,2,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150708,s3,hard,manual,prime,sel_low,3,1,7.3519,16,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150708,s3,hard,manual,prime,sel_low,4,1,9.3382,21,5,2,1,0,0,2,0,1,0,task_complete
manual_s3_hard_trial_20260219_150708,s3,hard,manual,prime,sel_high,0,1,8.2796,16,12,1,1,0,0,3,0,1,0,task_complete
manual_s3_hard_trial_20260219_150708,s3,hard,manual,prime,sel_high,1,1,6.2933,16,3,1,1,2,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150708,s3,hard,manual,prime,sel_high,2,1,6.2933,16,3,1,1,2,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150708,s3,hard,manual,prime,sel_high,3,1,7.3519,16,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150708,s3,hard,manual,prime,sel_high,4,1,9.7796,21,7,2,1,0,0,3,0,1,0,task_complete
manual_s3_hard_trial_20260219_150708,s3,hard,manual,prime,compound_mid,0,1,16.5078,25,2,2,1,0,2,1,3,1,0,task_complete
manual_s3_hard_trial_20260219_150708,s3,hard,manual,prime,compound_mid,1,1,28.1013,43,5,2,1,2,3,1,9,1,0,task_complete
manual_s3_hard_trial_20260219_150708,s3,hard,manual,prime,compound_mid,2,1,20.1531,24,12,2,1,6,3,5,4,1,0,task_complete
manual_s3_hard_trial_20260219_150708,s3,hard,manual,prime,compound_mid,3,1,15.087,20,1,2,1,0,1,0,5,1,0,task_complete
manual_s3_hard_trial_20260219_150708,s3,hard,manual,prime,compound_mid,4,1,10.9726,15,1,2,1,0,1,0,4,1,0,task_complete
manual_s3_hard_trial_20260219_150941,s3,hard,manual,prime,clean,0,1,11.5968,41,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150941,s3,hard,manual,prime,clean,1,1,11.5968,41,1,2,1,2,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150941,s3,hard,manual,prime,clean,2,1,11.5968,41,1,2,1,6,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150941,s3,hard,manual,prime,clean,3,1,11.5968,41,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150941,s3,hard,manual,prime,clean,4,1,11.5968,41,1,2,1,0,0,0,0,1,0,task_complete
manual_s3_hard_trial_20260219_150941,s3,hard,manual,prime,dir_low,0,1,11.5968,41,1,2,1,0,0,0,4,1,0,task_complete
manual_s3_hard_trial_20260219_150941,s3,hard,manual,prime,dir_low,1,1,11.5968,41,1,2,1,2,0,0,5,1,0,task_complete
